reviewId,content,score,at
a3aaf94b-3939-4448-aae3-f76b3094ace2,baru download jd belum tau nilai ya,4,2023-10-09 19:57:11
dee6ff58-0ad3-4379-93cd-10e346dbea5f,Ok mantap dan simple,5,2023-10-09 19:54:41
2ab87e3e-6ee8-44f6-b8bd-2d4b6a2c84e2,Tim pake qris dan canggihnya pake gopay bisa bayar lewat smua qris!,5,2023-10-09 19:48:02
dccacb53-61e7-4fb6-bc1f-e50c409b2845,Pokoknya bintang yg berbicara 👌👍👍👍👍,5,2023-10-09 19:46:20
661c6637-dbc9-4fac-8d67-91ef1096424d,Blm pernah coba ..mudah2an lancar jaya,5,2023-10-09 19:44:29
40890aee-854b-4c83-8188-ae86afb404d3,Lebih aman pakai gopay,5,2023-10-09 19:37:04
791f5113-5d20-40ed-8031-20eb9d21493b,Gopay bukan main makin kesini makin berkembang aja👍🏻,5,2023-10-09 19:35:14
6f54000b-7e5c-4036-b6dc-286814531349,Super salut ama gopay yang ngasih banyak benefit untuk usernya. Bakal langganan pake gopay!,5,2023-10-09 19:33:31
cefb3cfc-388e-4b9c-b8e7-2f88a6643ade,Terimakasih gopay sudah membuat aplikasi dompet digital yang sangat simpel dan mudah di gunakan,5,2023-10-09 19:32:34
5618743e-4637-4044-9a13-e696beb48160,Gk perlu khawatir digopay data pribadi kalian aman banget kok,5,2023-10-09 19:32:08
c9fc585f-b9d5-4f79-823a-a4701a01e6aa,"Sya kasih 5 bitang ,krena saya sangat senang dengan aplikasi ini",5,2023-10-09 19:31:09
0edcc47f-dd93-4ed1-8821-882a1373cc0b,Gak ribet mesti lebihin budget buat admin fee transfer semenjak pake gopay,5,2023-10-09 19:30:54
c7825088-514c-447f-961a-947d7f6c9911,Transfer lewat gopay skrg bisa ke bankk happynya gratis admin,5,2023-10-09 19:30:44
ee4c71e7-9bf5-42df-9ae2-4af5d8bd71d4,Enak dipakenya sama kaya app gojek ga ribett,5,2023-10-09 19:28:59
b23df9d8-6d35-46e0-98b3-625be4a8acef,Gaakan gue beralih ke aplikasi keuangan lain selain gopay deh,5,2023-10-09 19:27:53
ab970f52-bae5-4734-b5b4-36b35455f9a0,Transfer gopay ke bank bisa. ditambah lagi sekarang antar bank bisa + free admin,5,2023-10-09 19:26:26
724e93e6-8240-4b95-8a92-a6eec909f7af,Salah satu dompet digital terpercaya bisa digunakan untuk transfer kemanapun dan proses nya cepat',5,2023-10-09 19:23:16
efff23ea-3207-4879-9e8a-9d2752b8001b,Gue baru tau ternyata jadi Juli gopay ada aplikasinya sendiri loh,5,2023-10-09 19:20:58
a475af0e-86c3-46b4-a6d2-ab929132b6bd,Sangat memuaskan,4,2023-10-09 19:20:53
72e0f89c-84bf-45e2-b2da-7143d16a9fba,"Gopay udah jadi sahabat gue banget, kemana mana cukup bawa hp aja hidup gue",5,2023-10-09 19:19:35
7a7e9898-8823-423c-86c2-939c56a72993,Dari masih gojek sampe sekarang ada aplikasinya gue gaada keluhan sama sekali si,5,2023-10-09 19:18:14
241a16bf-193c-4ad4-bce3-8930b79ebf31,Aplikasi GOPAY sangat membantu untuk beli pulsa dan bayar listrik,5,2023-10-09 19:10:29
0f615542-dff9-44eb-b60f-5063b36c914b,"Jelek ah paylater nya, gk di acc",2,2023-10-09 19:10:03
c8bed1a0-9f26-455c-9a8a-e077418e77da,Mantap...keren banget,5,2023-10-09 19:07:59
9472fd67-3c4e-4496-b019-5ccda328bbd9,Sangat membantu driver gojek,5,2023-10-09 19:07:38
0883132f-a20e-4e0f-8af7-6f75e2d64d39,Sukaaa sama app barunya ini. Simple kepake fitur2nya,5,2023-10-09 19:06:43
1685790f-b11b-452a-b309-c7fd09415aab,Gue jadi install gopay karena tau gopay ngasih gratis tf sampe 100x per bulan😘,5,2023-10-09 19:06:07
89900053-c996-4665-beca-285385e1e3da,Appnya super smooth! ringan dan gada kendala sih selama penggunaan wajar,5,2023-10-09 19:05:27
4b162af3-f38d-4fb4-9a9f-f3691eca739b,Keracunin buat install gopay karena ada gratis admin tf sampe 100x per bulannya,5,2023-10-09 19:04:18
291ed52f-919e-4f0e-b0d8-699ba7bf4495,Gaada yang namanya saldo nyangkut kalau tf pake app gopay,5,2023-10-09 19:02:55
331e1b27-cb91-4b87-ad8d-ab12713c3eb1,Gk repot deh pindah ke app gopay karena saldonya langsung singkron.,5,2023-10-09 19:02:37
6f859cba-09fd-4ec9-b320-ba1ffa8db265,Mau transaksi keuangan appaun pake gopay tinggal swipe aja,5,2023-10-09 19:01:04
4cf762af-04ec-4532-b026-8bcf441d3934,Gila aplikasi e-wallet mane lagi yang bisa sehemat gopay,5,2023-10-09 18:59:10
a7c54eff-44aa-49bd-85bb-99bef6376b39,Gue sekarang mau transaksi keuangan apapun ya pake gopay,5,2023-10-09 18:58:36
bc3542e6-a248-4215-9f05-82fd8642184e,Hidup efisien berkat app gopay,5,2023-10-09 18:56:25
547818b6-4687-4a74-9d71-703c18356d82,Ga expect bakalan dapet benefit sebanyak ini dari app gopay. Tau gitu install dari lama 😭,5,2023-10-09 18:55:02
6da2e70d-aaba-4abc-97c2-dec0a14506c7,Waah skrg transfer dr gopay ke bank bebas biaya admin dongg,5,2023-10-09 18:53:45
f2064770-494b-4c01-9789-7d6b7d4dd8ce,"Apknya sangat bagus, mudah digunakan dan prosesnya cepat. Cocok bgt buat jaman sekarang yg serba online.",5,2023-10-09 18:53:31
48d04493-2da4-4401-905d-76470e507027,mudah deh move ke app gopay saldonya langsung singkron,5,2023-10-09 18:52:55
e1800df0-4b3d-410d-b25b-2f64eeada0a3,Sukak sukak sukak! No complen sm app ini.,5,2023-10-09 18:52:49
40575275-3297-4f9f-b590-748fe881c255,Sumpah murah banget dah beli pulsa di gopay,5,2023-10-09 18:51:43
4b24bddd-8ee4-40e0-9ab9-5a033e8aaaea,Aplikasi nya bagus banget.,5,2023-10-09 18:49:48
64a0e092-ce21-41c1-852f-3837a468194e,"Aplikasi terbaik yg pernah saya dapatkan, semoga tetap terjaga kredibilitasnya, dan semakin sukses ke depan",5,2023-10-09 18:48:40
883f4a30-c535-448b-aaf2-81e5a8c37e01,App gopay ini wajib kalian recommend ke tmn kalian yang blm install. Biar mereka rasain benefitnya juga 😆,5,2023-10-09 18:48:17
f5faedc0-305b-4d63-a88f-d7b97841d87a,gak perlu repot beda aplikasi kalau mau tf antar bank,5,2023-10-09 18:48:16
5c332b16-2eb1-44ff-a0ce-1624a75f1542,Gak ribet sama sekali deh buat install dan regist di app gopay,5,2023-10-09 18:48:00
39c0c623-da4b-4008-a4ff-ee813bec6231,Pake app gopay kalau tf saldo nya langsung masuk,5,2023-10-09 18:47:11
93e322ad-706d-478f-8adc-b7ad4235919a,Ketinggalan banget gue baru install app gopay sekarang,5,2023-10-09 18:46:47
1238b561-9625-4e76-a7af-bd8b818734a1,App gopay cocok banget buat semua kalangan karena pemakaiannya mudah,5,2023-10-09 18:44:36
81978328-039b-47c6-bf85-b17ad5056fde,Ibu gue juga bisa tuh pindah akun gopay dari gojek ke gopay gais,5,2023-10-09 18:42:40
653ca2af-0e40-46e8-a962-6ce8f9e1e686,Ok,5,2023-10-09 18:26:18
eb13557a-5653-43f3-9a79-b91ade1cbba4,Sangat membantu saya,5,2023-10-09 18:09:08
c399b14b-d20b-4068-b064-8ff0b137420c,Gak berguna gak bisa transfer,1,2023-10-09 18:06:28
3780dfd9-5640-4837-b8c3-fd3f8970a408,Ok,5,2023-10-09 17:59:19
687548c9-5d2d-49f0-99a2-39daf4e62bc8,Mantap banget aplikasinya,5,2023-10-09 17:41:35
7bacbe66-b4ef-415f-84d6-dfdbc36f436b,Merdeka,5,2023-10-09 17:40:47
afa6a3b9-3331-4559-b181-35301361c6ea,"Percuma, gak bisa gopay pinjam",1,2023-10-09 17:37:01
9a242558-a399-4246-b927-bc5fe6268bf0,mantap,4,2023-10-09 17:35:24
a2fc5916-2b5f-44d6-a563-ad92f7a27125,Waw keren simpan uang aman tanpa ribet cukup di dalem hp jadi simpel enak bangget bisa beli pulsa listrik bayar ap ini itu,5,2023-10-09 17:33:58
16fcd84e-f1fe-4152-8af8-185db1182936,Ok,5,2023-10-09 17:27:58
03fdaab8-6470-4061-89a7-3d6c6ef4b456,Aplikasi bagus sekali aku suka buat dompet digital,5,2023-10-09 17:20:51
b5b1da05-5d08-4696-80dc-ca0aee6b67be,Kok kode otp nya GK terkirim-kirim padahal nomor saya aktif loh,2,2023-10-09 17:06:01
75e67441-6651-4e9a-b9f2-c42ae00e8513,Semua fitur tertata rapi dan sangat simpel jadi mudah untuk pengguna mencari fitur yang di inginkan untuk transaksi,5,2023-10-09 16:10:58
b7b92b73-f734-4a9f-815c-d026535d8113,Sangat membantu dalam pembayaran,5,2023-10-09 16:06:47
8b83bd60-fca0-47e5-b536-b2b975f75d18,Iya,5,2023-10-09 15:54:52
49343d28-97e8-4eb3-9e19-7b46a491618a,B aja,5,2023-10-09 15:54:38
9adb72bf-6d04-4b78-a990-e797bca370a3,Oke,5,2023-10-09 15:49:07
31ccf495-d176-4a7d-9630-c65da8cd9a6c,Sudah 2x melakukan transfer saldo ke rekening Bank gagal di proses!,3,2023-10-09 15:40:17
cc351d7a-8ab4-4fae-aad2-88230579a2d5,"Aplikasi yang sangat membantu d jaman serba digital ini, mau transf k bank lain, atau mau belanja online, atau bayar sgala tagihan...tinggalnd gopay in aja... Thx gopay, 😉dri kami kaum rebahan",5,2023-10-09 15:39:53
71b7b8d8-cb6f-493c-93e5-89f97e89465d,Transaksinya cepat... Apk nya memudahkan pengguna... Oke banget...,5,2023-10-09 15:27:17
2f07eddd-5ae4-4b9c-b29e-2d15b2752f75,sangat suka semua bebas Tampa hambatan,5,2023-10-09 15:25:19
f3110109-ef16-4504-94f3-a91a6b64d88c,Kenapa limit pinjaman saya Hanya sebatas 800rb apakah tidak bisa naik lagi limitnya saya bayar tepat waktu dan tdk pernah telat bayar,4,2023-10-09 15:17:46
e18ae38f-9575-48b7-9386-cffcbafc306c,"Sekarang aplikasi gopay terpisah jadi lebih enak, fiturnya lengkap dan mudah digunain buat transfer cepet👍",5,2023-10-09 15:06:14
0912f7b3-25b4-4692-af55-08fa84d357a0,Toop pelAyanannya,5,2023-10-09 15:05:11
9c9a173a-7e1c-4b0a-af53-b8b0d73b32fc,"Praktis .ringkas.cepat,handal,mudah digunakan.serta fitur keamanan yg baik.👍",5,2023-10-09 15:03:06
7e15a546-4dd5-4842-a6c0-1348c13c7d81,"Pake GoPay daily activities jadi lebih mudah, ngga perlu nyari-nyari uang kecil pas bayar, nungguin kembalian atau bawa uang receh yg menuhin dompet. Dengan GoPay bayar ini itu jadi lebih mudah",5,2023-10-09 15:02:52
9892dcc1-7f02-4f42-a7cd-7436277a19ae,Menguntungkan,4,2023-10-09 14:58:09
b9c2361a-8b3b-4ae5-81ac-b8a1b4a7053a,Mantap pooll,4,2023-10-09 14:53:31
cbdc0ddd-2bef-4636-ba6a-4283972fe7ba,"aplikasinya bagus, enak buat transfer karena tidak ada biaya adminnya👍🏻",5,2023-10-09 14:49:19
41e279f8-7bc5-4d4c-8ede-3e65c78a8509,Bagus,4,2023-10-09 14:49:07
f1468d44-67c8-43a2-94e4-c37b00d5ac68,"ini baru palikasi mantap,top up dan transfer cepat gk pakai BUG bro.gk kayak aplikasi DANA di hp oppo a37fw gk bisa pakai.mantap gopay mah.bentar lg tergeser tu aplikasi DANA gk guna di hp ram rendah.kalau bisa aplikasi gopay di perbarui lagu bisa kirim saldo ke semua E-WALLET",5,2023-10-09 14:48:14
891b480f-eca7-4f95-ac73-63e7ff2047fd,Sippp mudah akses e,5,2023-10-09 14:46:04
b1258f03-8adf-4b71-919f-ee6b3e2aa175,"bagus banget aplikasinya, enak buat transfer kemana² juga👍🏻",5,2023-10-09 14:45:12
10024bf4-ed52-41e3-9709-a3e7729f22cc,"Aplikasinya membantu bgt, terbantu bgt si pake apk ini apalagi sekarang sering pake gojek",5,2023-10-09 14:44:30
95b1221c-43a6-4d24-bada-29d039d32d16,Ntabs,5,2023-10-09 14:43:15
2561bc70-0ed0-4c6e-bc44-53c802e6a191,Membatu buat beli pulsa...tpi bingung caranya pinjam,4,2023-10-09 14:40:27
6d289aa5-2d3d-4a9a-9280-a5aa5bdf9b46,Ngga ngecewain intinya jga kalo apa apa cepet banget ga pake nge lag gampang buat apa apa intinya the best banget lah intinya,5,2023-10-09 14:39:14
14c73308-25c4-436b-a42e-771c60f43d30,Bagus mudah dan simple dalam proses pengunaan fitur dalam apknya,5,2023-10-09 14:32:24
feeeda60-5091-42e8-9b9c-1259375088b2,Setelah di update gopay later dan lain lainya enggak bisa dipake,3,2023-10-09 14:23:47
a7f90686-a84a-49f0-87f9-5051f42d58e4,Ada gopaylater tp tidak bisa di gunakan,1,2023-10-09 14:18:13
7be45b03-abe7-41f0-9318-541b12d994b6,"Aplikasi ini sangat membantu untuk urusan bayar membayar, tidak dipersulit sama sekali. Tranafer dari VA juga tidak mahal biaya adminnya. Top banget!",5,2023-10-09 14:14:38
b07af697-1eb7-40a8-8458-5c7e2165a513,"Enak banget pake aplikasi ini, mau pembayaran jadi mudah banget, mau topup juga mudah bisa pakai VA. Sangat flexibel dan efisien, gak pake ribet. Top",5,2023-10-09 14:10:27
d4bc24ac-6308-40f4-aaf7-d9ec1efb9b9e,"Aplikasi sangat menyusahkan Giliran lagi di butuhin darurat Malah di Arahkan Untuk melakukan Upgrade Akun Pro , Saya Sedang Ingin pesan Tiket Kapal Saldo di ATM Kurang Dan Cuma Ingin Melakukan transaksi Ke Bank saja Harus Pakai Akun Pro , Ini membuat saya Jengkel ... Apakah tidak bisa lain waktu ...",1,2023-10-09 14:08:05
0f20824a-709a-4862-8ddf-4314fef279da,sehabis bayar gopay later langsung tidak bisa dipakai gopay later nya padahal limit nya masih ada,1,2023-10-09 14:07:35
685bded7-e2e9-448c-a4af-0d4b615c9514,Sangat bagus pakek gopay,5,2023-10-09 14:06:10
f6078cf1-9444-45ed-8dff-c4d3726ef350,"Aplikasnya gopay, tapi menunya gak selengkap di yang ada dalam gojek. Gak ada menu minta dana atau tampilkan barcode untuk mempermudah teman kirim uang.",3,2023-10-09 14:05:47
11c30eaf-dd1d-431f-9fdc-ac0462d3a36c,aplikasinya bagus n simple banget mudah digunakan dan pastinya free transfer ke semua bank👍,5,2023-10-09 13:52:06
ae824ec3-297b-47b9-8bd5-eb5ec8cf4712,"Per tgl 9 oktober 2023 Aplikasi gopay saya hps ini ga beres udh masukin data buat spinjam tp 4 hari ga diproses"" Ket nya proses cuma 1×24 jam bohong Tolong jangan di salah gunakan akun saya",1,2023-10-09 13:37:04
66b21200-06ff-4915-ab2d-09ddedb0864f,Mantap,5,2023-10-09 12:54:54
867f6f15-eb47-422a-a9ad-01726c784e06,Modal saldo gopay bisa transaksi kemana aja skrg nih,5,2023-10-09 12:50:17
0181cbd4-6b26-45d7-becb-181c280ad7ce,Sangat puas,5,2023-10-09 12:45:00
86117b0d-2d88-4734-bd7b-d30769a67c79,Sangat membantu transaksi,5,2023-10-09 12:21:08
f0ba6906-6e5e-4ce9-88b8-33c90fb9f7f7,Aplikasi bagus fitur fitur lengkap dan bebas transfer,5,2023-10-09 12:00:30
7c5982f3-110e-4512-a727-99dbef4342b5,sangat membantu banget,5,2023-10-09 11:59:51
a982a23e-b193-41e4-8b14-19d88b639eaa,"Pertahanan seterus biaya transfersnya RP 0,-😍 mantap☝",5,2023-10-09 11:48:58
418551b3-2a9d-4979-beca-c04e65653d25,Mantaba,5,2023-10-09 11:48:36
0c3c243b-b175-4dc1-8bd7-3ea69495b94f,"Gmn saya mau beri nila biometrik aja cuma 80 %, pinjam gopai aja susah",2,2023-10-09 11:45:01
cce6842c-1510-424f-8782-1122c2194973,Moga lncr terus Aamin y robbb tks gopay lbh canggih lg tf ke all bank moga gratisss amin,5,2023-10-09 11:35:58
c17be059-05f5-4617-977d-5cf8c972086f,Sejauh ini pake gopay aman-aman aja gapernah terkendala apapun,5,2023-10-09 11:32:48
5371e59f-d330-4288-bd62-ef0ba5ce4263,"Gopay tuh nyediain fitur jaminan saldo kembali, jd aman bgt buat kita sebagai customer",5,2023-10-09 11:27:21
82f8cb98-43ac-4dce-95b2-7a0281578492,Jelekk,1,2023-10-09 11:16:45
cb724bb8-af55-4d1b-b9a2-02b1194ffe33,"Nyaman dipakai ga ribet, termasuk the best e-wallet",5,2023-10-09 11:14:10
b4356c1b-8065-4308-802c-ad1f11955644,Kecewa lah,1,2023-10-09 11:08:49
40dfd361-5e8d-4d04-a72a-907a8d9a94a5,Sy beri ranting tapi kok susah y gojek mau di buka sy kan butuh bantuan untuk,5,2023-10-09 11:00:06
0884f7bd-8a50-4a9d-ab27-548f06b09f02,Suka,5,2023-10-09 10:59:07
5c6c50b7-a91e-4957-9b11-dede05c4e0d7,Segitu aja dlu krna pendtg baru,4,2023-10-09 10:53:07
168dd8bb-5248-40c0-97cb-ede73e6d7c09,Enak sihh alhamdulillah pake ini Tapi mohon gopay bisa juga donk kirim ke ovo dana dan Lain-lain,5,2023-10-09 10:52:16
70be57e3-2df4-4b68-b411-37559e734685,"Tagihan listrik skrg dirumah bayrnya pake gopay, suka dpt cashback",5,2023-10-09 10:51:33
e3acd942-fc48-4ef5-a751-640d817dc80c,Peefect sempurna,5,2023-10-09 10:51:02
83dea7b3-8507-4ee5-8e65-b786fa84c494,app gopay definisi fav e wallet saya. nyaman dan tidak ada kendala so far👍,5,2023-10-09 10:50:10
4b36b28b-83fa-42a0-ae2e-68881ce6a81a,"Top markotop aplikasinya bagus, aman, ringan jg",5,2023-10-09 10:47:33
3e169351-da18-4916-9925-10accd13492e,"User friendly, gampang dipakaii",5,2023-10-09 10:47:27
50a529cd-20d9-4b00-a3e3-9a6143d36f36,Fitur paylater MAB mohon dipilih agar bisa transaksi kembali,5,2023-10-09 10:43:32
15a1a4f3-d8c8-4f78-b13c-48be1f4c06d4,Sampah dikit2 relog,1,2023-10-09 10:39:11
a855292a-ef4b-4e4f-9bfc-6ae65c174b68,"Jelekkkk, ngeload lamaaa amaattt, mending pake apps sebelahhh. Tampilang lebih oke dibandingg gopayyy!!",1,2023-10-09 10:34:07
41c4df18-ab10-4979-ae10-de7bb8ffe6b5,Pokoke jos,5,2023-10-09 10:23:16
a5d2eb34-5495-485d-9647-e479cdeaaa56,Apa Guna.banyak.yg.di.Ersol.kan.gak.bisa..bilang.aja..,3,2023-10-09 10:23:05
af45c7d1-27f4-4eae-b8ed-4e161eb6ade9,"go playlater jadi tidak bisa digunakan lagi karena ada aplikasi ini, awalnya sudah punya limit 700ribu, waktu update data. data ditolak. .kan bangke",1,2023-10-09 10:09:58
40b7f1b8-860e-4c01-accb-595d7f6b18a8,Ok mantul,5,2023-10-09 09:55:12
c89f9c1d-a1dc-44e6-a5b1-f17a8153cf04,Baik dan mudah,5,2023-10-09 09:45:35
e5be4537-39cf-47dd-86a1-d505b0db3ba6,Mantul,5,2023-10-09 09:45:03
55be7eb1-bd69-4d4f-a0ee-a718fa8a7e8a,udh kasih pengaduan masalahnya..tp responnya sama aj...ga bisa Upgrade...berabe deh..jd males download..gak guna,2,2023-10-09 09:44:30
4fad1a01-44be-43c8-a11e-ea5647800917,Kecewa dengan aplikasi ini cuma upgrade gopay plus aja susah dan pusat bantuan tidak menanggapi,1,2023-10-09 09:32:09
10dea77b-b5a4-40b4-9d77-e1652d5344a3,Saya kasi bintang 4 dulu ok,4,2023-10-09 09:29:22
047de9f6-14b0-42a3-af19-06531b1047bc,Aplikasinya bagus,5,2023-10-09 09:19:59
bb20fe6f-832c-4ffc-a4b7-6b7a57a29cda,Cal centernya lamban dalam mengatasi masalah,2,2023-10-09 09:11:01
de8a7bcb-654f-46dd-ac3d-163d09006545,"Saya berharap fitur gopay latter bisa di non-aktifkan , karena jika hp jatuh bisa beresiko dipakai orang untuk hutang dan pemilik akun bisa kena dampaknya",4,2023-10-09 08:50:58
0541546c-6531-4987-ab13-389d87b88756,Ok deh,5,2023-10-09 08:49:55
525ec305-635f-41af-8665-be3bf72d9af0,"Kenapa pendaftaran saya untuk gopaypinjam di tolak terus ya, untuk registrasi sudah saya lakukan dengan sebaik mungkin dari bulan kemaren di tolak di suru tunggu daftar lagi bulan ini dan saya cek lagi eh di tolak lagi?",3,2023-10-09 08:46:08
21c30e90-0c36-4513-a323-f3da8817896a,Cepat dan mudah,5,2023-10-09 08:34:00
d9070fd5-add4-4aaa-92d2-c88ab78c02eb,Baguss bangettt 😘,5,2023-10-09 08:25:55
e38a28b2-9106-4291-8319-cecf43c0b37f,Suka,5,2023-10-09 07:57:16
8ad33fa6-2fb2-4ca6-ad42-80cae2f4c7b1,Kualitas ok,5,2023-10-09 07:46:43
5c664805-258b-47db-b894-4ac92626e2e8,"Sudah baik, semoga kedepannya bisa lebih baik lagi, dan banyak promonya",5,2023-10-09 07:37:04
2a2e54ed-9c87-4755-b78e-418d33cafe34,Ngak ribet simpellllll,5,2023-10-09 07:04:25
01eb977d-38aa-4f00-bdce-2a91809455ff,Akun gak pernah dipake mesti upgrade plus mana susah gagal terus,1,2023-10-09 06:43:40
71381faa-9ae7-4abe-9841-f8cd3da63929,"G jelas di upred malah disuruh ulang gopay plus,ktp ngk jls,udah jls yg ngk jelas aplikasi lo gopay plus",1,2023-10-09 06:35:06
9a3112f8-a46e-44af-8c2a-8c70ce77cc89,Bagus,5,2023-10-09 05:10:06
eba68893-0171-4578-abef-8b24ad889a1f,Pengajuan ny di tolak terus....padahal gua driver gojek...,1,2023-10-09 03:27:33
cb2f50ec-6338-4cd7-b9a4-772a8a6fa9af,Lebih simpel dan mudah,5,2023-10-09 03:13:39
d7bd29b0-3cf5-41e0-8778-d3760ff7c4c6,Boleh la,5,2023-10-09 02:45:57
f38a19d4-d59d-4f65-8e8a-8e00121a26e2,Kurang bagus buat transfer pagi pagi tidak bisa,4,2023-10-09 02:43:45
cb70c857-1f13-4f0a-b19a-7b36ac56afc8,Semoga semakin lebih baik memberikan pelayanan kepada para pengguna GoPay,5,2023-10-09 02:24:19
6fee8086-4edd-4e1f-ba3a-fdd1f68a8e89,Kami pengguna gopay buat transaksi semenjak ada pergantian dengan peraturan yg rumit gak kayak terdahulunya jauh berbeda...maka sekeluarga talah meng UNISTAL aplikasi ini dan beralih ke ewallet OVO dan Shopeepay lebih nyaman Terima kasih telah memberikan layanan kepada kami,1,2023-10-09 02:11:59
8e1e85e3-457a-40bf-a51a-e82511efdac9,Mantap,5,2023-10-09 02:07:32
8ec67d4a-8853-4cdd-8ad6-4da5d24ad3d7,👍👍👍,5,2023-10-09 02:01:59
1310e13d-7c9d-4b43-8e4e-b712902544ee,Gopaylater migrasi iming2 memudahkan bertransaksi dan limit lebih besar alhasil limit malah tidak bisa dipakai.. Selamat next pindah ke grab aja. Diupdate bukan makin bagus malah makin gak guna.,1,2023-10-09 02:00:08
a5b76cab-eb91-4b95-a7d2-94044c28a761,Ok suka sekali,5,2023-10-09 01:38:11
8bbb4754-2d82-4977-b38f-e09afc47b5cd,Ok,4,2023-10-09 01:36:33
96d79985-c0d4-4ebc-a629-2d41b15d481c,👌,5,2023-10-09 01:33:25
b535f989-ce29-4cca-bacc-79f7c0bc88ae,"Membantu sekali,sangat baik",5,2023-10-09 01:27:18
01f3b99d-1a48-40a9-8460-d0f64383b74e,Good,5,2023-10-09 01:14:44
9ead0297-9685-4cbc-a637-78d8923ecc46,Mantap,5,2023-10-09 01:08:45
1bf48826-808a-47d6-a52e-4d0b778ac397,Ok,2,2023-10-09 01:07:48
dba3caa9-29a5-4bbb-b295-97b97287b769,Kualitaasnya sesuai ratingnya !!,1,2023-10-09 01:06:49
1344c940-cacf-44c5-bccb-afae07376648,"Dompet digital yang cukup baik, namun entah kenapa secara tiba2 akun saya mengalami masalah ""tidak bisa menggunakan fitur ini"" jadinya saldo dalam akun saya terblokir tanpa sepengetahuan saya dan tanpa disengaja, dan saya tidak pernah membuat masalah scam ataupun sebagainya, tolong dong Pihak Gopay.",2,2023-10-09 00:39:12
1bbb6ab6-b073-4889-a6d5-4e38aa55bd2c,Cepet gampang dan gak menyusahkan...pulsa murah buangetttt tf gratisssssss,5,2023-10-09 00:23:02
62332f9f-bbb7-4986-9dce-112de6d7bc16,Luar bisa mantap sangat membantu..,5,2023-10-09 00:14:31
01225be1-af36-4b39-841e-52d56b5a0ffb,menarik,5,2023-10-08 23:59:30
2e9f5f79-6aa3-45b7-a3e3-d655d01bb78e,Bagus,5,2023-10-08 23:53:41
626b0463-c533-42e7-bea4-0c32d3e10515,Tolong di perbagus di tambahi keamanan nya ya Saya kasih bintang 5 nya klo engga di percepatan keamanan nya saya cabut lgi kasi bintang 1 mau👍,5,2023-10-08 23:47:39
4b9ae7cd-d920-4616-93e7-d7b411fafc65,"Membantu sekali,. 👍",5,2023-10-08 23:23:53
7312aad3-516e-4224-b997-6c4644d621bf,Semoga tambah sukses,5,2023-10-08 23:15:28
76657147-3f5e-411a-9c4c-73d78a565348,Sangat 👍👍👍👍👍,5,2023-10-08 22:55:11
3f0858a2-bb9c-4d52-bba0-ac8c315225ad,Ada maslah mulu tiap mau transaksi,2,2023-10-08 22:32:46
5f55a0cf-e227-40db-ae3f-5f46387d5e3e,Jos,5,2023-10-08 22:22:06
020c477c-1636-42f7-ac91-b78e6578c478,Top,5,2023-10-08 22:14:58
90d4e26b-9ab3-4ca9-bb87-571661c8cedc,Mantul,5,2023-10-08 22:10:30
23157b73-f340-404f-8e6d-956dd90b08cb,Daftar gopay plus gagal trus d selfie Padahal gambar sudah terang jelas bgt,1,2023-10-08 22:02:20
d9efb7c6-e29b-44e4-bc0b-4577108e412b,"apl ya. Bagus dan simple buat di gunakan,bayak metode pembayaran dan transaksi",5,2023-10-08 21:58:10
7d629e80-6cc6-4b6c-8004-29b53a51715b,Gopay emang mantap,5,2023-10-08 21:42:50
71260592-c25d-42c1-af32-92dc416280f2,"Aplikasi nya bagus, sangat mudah untuk di gunakan dan lebih mudah untuk transaksi",5,2023-10-08 21:33:55
d29c5d43-bfc6-4979-befd-e9d3ee807661,Tidak pernah mengecewakan 2thn kebelakang ini saya suka gopay (dlu di gabung dengan gojek) no drama no ribet dan gada duit gohib good,5,2023-10-08 21:33:17
a63d9ea5-1f60-4729-bb1a-27c35be181b1,Ok,3,2023-10-08 21:31:08
92ffaeeb-23d1-40f8-a431-0d11ddaf32c8,"Aplikasi nya sangat membantu, sangat mudah untuk di gunakan",5,2023-10-08 21:26:42
e24dc320-fd85-4242-a520-65d3940f6a6e,Good,5,2023-10-08 21:12:26
8114c074-6165-4334-9636-23b3daf3e346,"Kenapa setelah upgrade jadi tabungan gopay sekarang bukti tf, tdk ada namanya cuma no rek aja? Mohon di cantumkan lagi biar mantab 🙏🙏🙏",5,2023-10-08 20:56:04
1c94a17b-c046-4c3b-910c-d00f285650e1,Luarbiasa,5,2023-10-08 20:20:12
fb416764-2d7c-400a-bd39-a7e9b69c4610,"Pelayanannya sangat bagus tapi mohon diperhatikan,kenapa setiap pembayaran pikihan cashback tidak muncul? Saya sudah mencoba berbagai cara tapi sama saja,mohon penjelasannya",3,2023-10-08 19:49:02
24970ee1-24d2-43cf-b2cd-6588cfb23d42,Josss,5,2023-10-08 19:48:55
fce2134b-e533-4d2f-bd1c-16c6f3838031,Okey,5,2023-10-08 19:45:26
3d37dd6c-9333-40c3-8eb0-d508ebcbbdca,Baik,5,2023-10-08 19:27:04
e2a1459a-b836-4197-90ac-01a298a685f1,Sy kasih bintang 3 dlu klu lancar sy tmbh bintang 5,3,2023-10-08 19:24:30
6ae8ed45-bb8b-42e4-8b17-4b035189d96b,Kenapa GO-PAY belum masuk ke wilayah akuuuuuuu😡😡😡,1,2023-10-08 19:24:27
